Station;Long_DD;Lat_DD;Bot_depth;Bot_depth_GIS;Location;Survey;Site_Statu;Site_start;Site_end;note;Region;Program;DataAvaila;POINT_X;POINT_Y;workarea;Organization;CreationDate;Creator;EditDate;Editor;x;y
BUR5;-127.48;52.2;;596;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.47999999999996;52.200000000000045
BUR6;-127.3767;52.2383;;599;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.37669999999996;52.23830000000004
BUR7;-127.2567;52.275;;599;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.25669999999997;52.275000000000034
BUR8;-127.18;52.33;;570;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.17999999999996;52.33000000000004
BUR9;-127.0467;52.3217;;542;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.0467;52.32170000000008
BUR10;-126.9517;52.3467;;202;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.95169999999996;52.346700000000055
BUR11;-126.8333;52.38;;200;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.83329999999997;52.380000000000045
BUR12;-126.9667;52.2867;;201;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.96669999999996;52.28670000000005
BUR13;-126.9067;52.1917;;199;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.90669999999994;52.191700000000026
BUR14;-126.785;52.1233;;200;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.78499999999995;52.12330000000003
BUR15;-126.705;52.0533;;199;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.70499999999998;52.05330000000003
BUR16;-126.6883;52.0033;;1;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.68829999999996;52.00330000000008
DE1;-127.78;52.25;;259;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.77999999999996;52.25000000000006
DE2;-127.6567;52.2817;;201;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.65669999999994;52.28170000000006
DE3;-127.53;52.3183;;199;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.52999999999996;52.31830000000008
DE4;-127.4583;52.3683;;240;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.45829999999997;52.36830000000003
DE5;-127.3467;52.41;;529;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.34669999999994;52.41000000000008
DE6;-127.245;52.4883;;507;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.24499999999996;52.48830000000004
DE7;-127.1383;52.5833;;199;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.13829999999996;52.583300000000065
DE8;-127.01;52.6383;;200;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.01;52.63830000000007
DE9;-126.955;52.7333;;199;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.95499999999998;52.73330000000004
DE10;-126.9933;52.8333;;1;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.99329999999998;52.833300000000065
DE11;-127.0533;52.8683;;1;;BURKE CHANNEL;;;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;avril 12, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.05329999999998;52.86830000000003
SHORE20;-127.77545;51.9617544;10;37;Burke Eagle Rock;SSWD;active;5/24/2021;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.77544999999998;51.961754400000075
SHORE09;-127.71152;51.9652611;10;108;Burke Doc Marker;SSWD;active;10/4/2020;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.71151999999996;51.96526110000008
SHORE22;-127.43015;51.7700497;10;48;Rivers Nelson Narrows;SSWD;active;5/30/2021;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.43014999999995;51.77004970000007
SHORE23;-127.5598;51.5396992;10;37;Rivers Haystacks;SSWD;active;5/30/2021;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.5598;51.53969920000003
SHORE10;-127.88845;51.9258389;10;34;Burke Sagen;SSWD;active;10/4/2020;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.88844999999998;51.92583890000003
SHORE21;-127.74103;51.9517062;10;23;Burke Hvidsen;SSWD;active;10/4/2020;;;Central Coast;Nearshore;;;;;HAKAI;juillet 16, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.74102999999997;51.95170620000005
34569;-128.095816;51.64594;;37;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.09581599999996;51.64594000000005
39969;-127.832517;51.59828;;47;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.832517;51.598280000000045
79401;-128.2808;51.92287;;50;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.28079999999994;51.922870000000046
132969;-128.3215;52.0801;;50;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.32149999999996;52.08010000000007
151005;-128.476256;52.01008;;39;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.47625599999998;52.01008000000007
313209;-127.756675;51.62661;;;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.75667499999996;51.626610000000035
437625;-127.779069;51.61048;;60;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.779069;51.610480000000045
529209;-127.680083;51.49277;;49;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.68008299999995;51.492770000000064
808713;-128.1013833;51.74387;;49;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.10138329999995;51.74387000000007
842205;-128.465867;52.03358;;40;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.46586699999995;52.03358000000003
1184553;-128.238912;51.8656;;49;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.23891199999997;51.86560000000003
1230249;-128.19315;51.91653;;50;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.19314999999995;51.91653000000008
1306809;-127.664617;51.48478;;33;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.66461699999996;51.48478000000006
1525725;-128.445504;51.86228;;38;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.44550399999997;51.862280000000055
1558665;-128.073256;51.69081;;52;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.07325599999996;51.690810000000056
1900809;-128.108445;51.65432;;30;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.10844499999996;51.65432000000004
2070585;-127.731173;51.60628;;18;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.73117299999996;51.60628000000003
2170377;-128.137283;51.73373;;45;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.13728299999997;51.73373000000004
3188601;-127.750333;51.489;;38;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.75033299999996;51.48900000000003
3203721;-128.061879;51.76091;;46;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.06187899999998;51.76091000000008
4002057;-128.117183;51.8079;;47;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.11718299999995;51.807900000000075
4372281;-127.690512;51.62618;;16;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.69051199999996;51.62618000000003
4899753;-128.166683;51.7315;;39;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.16668299999998;51.73150000000004
5072121;-127.841;51.62138;;38;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.84099999999997;51.621380000000045
5270265;-127.8042;51.35858;;33;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.80419999999998;51.358580000000075
5941305;-127.725333;51.5022;;22;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.72533299999998;51.50220000000007
6490377;-128.113117;51.83325;;49;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.113117;51.83325000000008
7455033;-127.696617;51.50662;;40;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.69661699999996;51.506620000000055
12019113;-128.188167;51.8363;;50;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.18816699999996;51.83630000000005
14714793;-128.173767;51.8638;;40;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.17376699999994;51.863800000000026
18568521;-127.971167;51.4415;;26;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.97116699999998;51.44150000000008
GOG1;-128.468527;51.92506;;1;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.468527;51.92506000000003
HAB2;-128.139967;51.6638;;4;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.13996699999996;51.66380000000004
HAB4;-128.07898;51.6653;;55;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.07897999999994;51.66530000000006
KIS2;-128.239197;51.83707;;48;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.239197;51.83707000000004
PBA;-128.119297;51.64581;;6;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.11929699999996;51.64581000000004
SNI1;-128.059607;51.83843;;49;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.05960699999997;51.83843000000007
SSP;-128.114878;51.67874;;9;;GSS2021;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.11487799999998;51.67874000000006
SECONDBEACH;-128.155384;51.64947;;10;;GSS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.15538399999997;51.649470000000065
WESTBEACH;-128.151917;51.64917;;9;;GSS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.15191699999997;51.64917000000003
MACRO01;-128.2545427;51.80374625;;29;;KELP;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.25454269999994;51.803746250000074
PN1;-124.7247928;50.2922299;;43;;PENDRELL;;;;;;;;;;QUADRA;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-124.7247928;50.292229900000045
PN2;-124.7285459;50.29224417;;49;;PENDRELL;;;;;;;;;;QUADRA;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-124.72854589999996;50.29224417000006
PN3;-124.7154525;50.26967904;;261;;PENDRELL;;;;;;;;;;QUADRA;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-124.71545249999996;50.269679040000035
PN4;-124.7489999;50.21285058;;232;;PENDRELL;;;;;;;;;;QUADRA;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-124.74899989999994;50.212850580000065
FZH14;-127.976;51.7503;;367;;GLIDER - CALVERT LINE - FZH TO QCS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.97599999999994;51.75030000000004
SHORE24;-128.1564522;51.88255558;;62;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.1564522;51.88255558000003
SHORE25;-128.8779405;51.87794049;;70;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.87794049999997;51.87794049000007
SHORE26;-128.161572;51.87004363;;41;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.16157199999998;51.870043630000055
SHORE17;-127.876665;51.70838709;;10;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.87666499999996;51.70838709000003
SHORE18;-127.8815117;51.70387444;;9;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.88151169999998;51.70387444000005
SHORE19;-127.8883945;51.70888582;;48;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.88839449999996;51.708885820000035
SHORE11;-128.1135577;51.65769414;;9;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.11355769999994;51.657694140000046
SHORE12;-128.1201208;51.65333287;;9;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.1201208;51.65333287000004
SHORE13;-128.0934757;51.64830704;;43;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.09347569999994;51.64830704000008
TEMP02;-128.15906;51.869737;;41;;TEMP;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.15905999999995;51.86973700000004
TEMP04;-128.0531399;51.81300715;;49;;TEMP;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.05313989999996;51.81300715000003
ARMS07;-128.0945833;51.66461667;;43;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.09458329999995;51.66461667000005
ARMS08;-128.13995;51.66703333;;9;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.13994999999994;51.66703333000004
ARMS01;-128.0738667;51.70118333;;48;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.07386669999994;51.70118333000005
ARMS09;-128.1261;51.68025;;16;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.12609999999995;51.68025000000006
ARMS05;-128.1511667;51.64908333;;9;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.15116669999998;51.64908333000005
ARMS06;-128.15525;51.6491;;10;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.15524999999997;51.64910000000003
SEA02;-128.119;51.675;;7;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.11899999999997;51.67500000000006
UWT62;-126.244383;49.382017;;68;;UWT;;;;;;;;;;CLAYOQUOT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-126.24438299999996;49.38201700000008
SHORE16;-128.0591963;51.79858125;;47;;SSWD;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.05919629999994;51.79858125000004
ARMS11;-128.2370167;51.81435;;34;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.23701669999997;51.81435000000005
KELP13;-128.0875;51.70158;;80;;KELP;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.08749999999998;51.701580000000035
ARMS02;-128.0090833;51.73073333;;55;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.0090833;51.73073333000008
ARMS03;-127.9967167;51.7339;;11;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-127.99671669999998;51.73390000000006
ARMS04;-128.0713667;51.74418333;;44;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.07136669999994;51.744183330000055
ARMS12;-128.2643333;51.84151667;;29;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.26433329999998;51.84151667000003
ARMS10;-128.2541667;51.80363333;;29;;ARMS;;;;;;;;;;CALVERT;Hakai;octobre 28, 2021;will.mcinnes;novembre 5, 2021;will.mcinnes;-128.25416669999998;51.80363333000008
KFPS07;-128.1136;51.6944;84;59;;Queen Charlotte Sound, Ver. 2;Active;12/31/2012;;;Central Coast;Oceanography;;;;CALVERT;HAKAI;novembre 8, 2021;will.mcinnes;novembre 8, 2021;will.mcinnes;-128.11359999999996;51.69440000000002
